x,y,count,name
118.841205,31.942804,1,金陵张大大龙虾烧烤南京旗舰店
118.851581,31.960967,1,老乡鸡(南京文靖路店)
118.822948,31.943005,1,东旺妈妈菜
118.843427,31.952265,1,鲜道寿司(万达广场)
118.820200,31.929918,1,晋家门
118.818021,31.963052,1,川灶王香锅(双龙大道)
118.818298,31.931078,1,久上日式烤肉(百家湖1912店)
118.841704,31.936085,1,敢烤(竹山路店)
118.879753,31.997569,1,秀兰鸭血粉丝(大理聚福城店)
118.855237,31.948162,1,新东新老鹅馆(金箔路店)
118.785260,31.943400,1,串先生(托乐嘉店)
118.818544,31.930081,1,隆盛粥点粤菜(百家湖1912店)
118.819398,31.959877,1,虾哥牛蛙(南方花园店)
118.879678,31.998588,1,小菜园新徽菜(南方时代广场店)
118.815784,31.944268,1,桃花岛海鲜烧烤(胜太路店)
118.853657,31.952822,1,炎鼎峰跷脚牛肉火锅(东新南路店)
118.922883,32.047739,1,小夫妻龙虾全羊馆
118.823692,31.927377,1,老北京涮羊肉(21世纪太阳城店)
118.786105,31.937097,1,东北大姐水饺(翠屏国际店)
118.820570,31.929731,1,Blue Frog蓝蛙(景枫店)
118.801608,31.943405,1,香湘乡(胜太西路店)
118.843202,31.938237,1,江边城外烤全鱼(龙湾天街店)
118.781187,31.951450,1,江浙徽民间菜
118.787788,31.944063,1,钏路食堂(托乐嘉店)
118.881434,31.994988,1,妙食代自助酱大骨火锅(江宁南方时代广场店)
118.820675,31.928880,1,青花椒砂锅鱼(景枫店)
118.844634,31.949063,1,刘长兴(金箔路店)
118.785999,31.943365,1,N多寿司托乐嘉店
118.821533,31.968679,1,许鲜酸菜鱼
118.804072,31.944086,1,嘉木(枕草子)日式料理(胜太路店)
118.802877,31.943477,1,木香阁(胜太西路总店)
118.820697,31.931359,1,鱼酷(金鹰天地广场)
118.802773,31.943469,1,碧泉山庄农家土菜馆(胜太西路店)
118.786134,31.943403,1,超级泰泰式麻辣烫(托乐嘉店)
118.819537,31.930615,1,牛水煮·功夫水煮牛肉(景枫店)
118.820615,31.931531,1,桃花源记(江宁金鹰店)
118.821432,31.968169,1,重庆酸菜鱼(金盛路店)
118.821746,31.940259,1,楼上楼燕窝
118.842716,31.952050,1,四锅传奇土灶台(万达广场江宁店)
118.797234,31.913727,1,春盛渔府(佛城东路)
118.843901,31.938349,1,渝蛙馆(龙湾天街店)
118.878677,31.997940,1,弥牛·正宗贵州黄牛肉馆(南方时代店)
118.786617,31.943395,1,叁鲜辣道鲜选火锅
118.822814,31.942610,1,瑞余羊肉龙虾
118.844988,31.935885,1,宝记烧烤
118.798339,31.964109,1,王孝牛肉拉面
118.823123,31.927196,1,金滏山火锅海鲜自助烤肉(21世纪太阳城店)
118.847813,31.954514,1,小厨娘淮扬菜创始店
118.819544,31.933099,1,海力士海鲜大世界(百家湖店)
118.833746,31.949216,1,一斗鲜毛肚火锅江宁店
118.820034,31.929573,1,如一鸡鲍鱼(江宁景枫店)
118.817739,31.951813,1,河定桥美食集市
118.820976,31.960385,1,老北京炸酱面(双龙大道店)
118.854931,31.950106,1,魏厨狮子头江宁金宝店
118.788242,31.943260,1,本鮨寿司
118.844029,31.938503,1,萨莉亚意式餐厅
118.814242,31.944146,1,南京市江宁区胜太路一姐龙虾(胜太路店)
118.873885,31.939808,1,重庆叮叮唐冷锅鱼(江宁店)
118.809280,31.923184,1,新东新酒店(开发区店)
118.878838,31.996271,1,初客牛排(江宁店)
118.846371,31.930755,1,顺水人情(江宁总店)
118.834033,31.951034,1,潮汕砂锅粥(商城招商街店)
118.845404,31.935379,1,马路边边资格老成都麻辣烫(竹山路店)
118.785744,31.943841,1,蜀烩冒菜(托乐嘉店)
118.797156,31.914832,1,齐味家肥牛海鲜火锅(佛城东路店)
118.863074,31.937130,1,蜀大侠火锅(江宁店)
118.845999,31.933734,1,乐和中华餐饮名店(竹山路店)
118.788716,31.943845,1,芝根芝底(南航店)
118.819948,31.932266,1,大邻洞首尔炸鸡(金鹰天地广场)
118.845998,31.934423,1,盱眙杨氏青龙虾馆(竹山路店)
118.817361,31.940354,1,聚贤堂中餐厅(湖滨金陵饭店店)
118.785490,31.944243,1,曹家铺粑粑坊(江宁店)
118.784950,31.943141,1,我的锅旋转小火锅(托乐嘉店)
118.817751,31.963718,1,张记老卤面馆(双龙大道店)
118.819843,31.959963,1,老地方烧烤(南方花园店)
118.842194,31.951886,1,星海湾(江宁店)
118.877752,31.939427,1,肯德基(天元店)
118.820086,31.931994,1,蛙喔(江宁金鹰店)
118.811186,31.936216,1,水秀苑清和轩(百家湖店)
118.786400,31.936419,1,湘小三精致新湘菜
118.876941,31.940342,1,重庆袁老四老火锅(重庆店)
118.785841,31.943825,1,享云喃小锅米线
118.823066,31.968602,1,家门口重庆老火锅(家门口好菜馆分店)
118.820465,31.929645,1,大渔铁板烧(景枫店)
118.842918,31.938454,1,新发现
118.842441,31.952016,1,大斌家串串火锅(江宁万达店)
118.794483,31.941298,1,馨园民族餐厅
118.845991,31.934417,1,蚝小鲜餐饮店
118.818415,31.930275,1,Grand James牛排葡萄酒餐厅酒吧(百家湖1912店)
118.820714,31.944304,1,和风料理(弘阳家具店)
118.834098,31.959053,1,元享记小龙虾馆
118.833803,31.951018,1,靓蛙馆
118.818405,31.930562,1,蓝枪鱼音乐西餐厅(佳湖东路)(营业中)
118.818859,31.930402,1,上海小南国(江宁1912店)
118.820068,31.929610,1,望湘园(南京景枫店)
118.861491,31.968679,1,和必德大食堂(宏运大道店)
118.822809,31.927115,1,咕叽咕叽回转自助小火锅(21世纪太阳城店)
118.927021,32.047853,1,肯德基(麒麟BHG店)
118.794854,31.943085,1,梦来斯肚煲鸡馆(胜太西路店)
118.788510,31.911123,1,川人川菜老店(佛城西路店)
118.825500,31.927270,1,老佛爷炭火蛙锅(太阳城店)
118.833288,31.954443,1,河西烧烤大排档
118.879674,31.998586,1,N多寿司(时代广场店)
118.822432,31.942480,1,鲜乐舫海鲜烤肉火锅自助餐厅
118.867332,31.937731,1,蛙姥爷美蛙火锅(景枫科技大厦店)
118.820719,31.932041,1,亲爱的创意韩国料理(江宁金鹰店)
118.877096,31.939370,1,麦当劳(天元东路店)
118.843119,31.960274,1,乐喜面馆(文靖路店)
118.833209,31.951205,1,福茂小龙兄弟龙虾烧烤
118.843192,31.951602,1,海之谢谢你(江宁万达店)
118.810915,31.961037,1,小南庄火锅
118.823432,31.968247,1,正宗兰州拉面(金盛路店)
118.843311,31.952088,1,香港大四喜打边炉(万达广场)
118.819903,31.931976,1,超级泰泰式麻辣烫(江宁金鹰)
118.787380,31.934589,1,本湖月日式料理(江宁店)
118.879429,31.998069,1,火锅(南方时代广场)
118.820208,31.964747,1,纳尔达斯大酒店.宁中渝重庆火锅
118.867684,31.937812,1,签王之王·王牌串串(景枫科技大厦店)
118.820054,31.929797,1,新旺茶餐厅(南京景枫店)
118.801273,31.938529,1,面尊金鼎轩镇江锅盖面(平泰街店)
118.842332,31.952137,1,麻辣香锅(江宁万达店)
118.854416,31.950464,1,牛闻话贵州黄牛肉火锅(金宝店)
118.824441,31.968352,1,胖子烧烤(金盛路店)
118.823370,31.943762,1,四川味棒棒面(同曦街店)
118.829477,31.972771,1,沙县小吃(金盛路店)
118.827950,31.927615,1,有拈头成都市井火锅(百家湖店)
118.803941,31.932598,1,西安特色面馆
118.823152,31.927199,1,热辣一号麻辣火锅
118.814172,31.944142,1,巨鑫精菜(胜太路店)
118.830719,31.909925,1,德天肥牛海鲜火锅(诚信大道店)
118.852460,31.942561,1,镇江锅盖面(新亭路店)
118.872602,31.942138,1,牛闻话贵州黄牛肉馆(江宁创意工场总店）
118.811491,31.960388,1,汤牛宁火锅店
118.874621,31.942071,1,小小河边鱼(江宁湖东路店)
118.784192,31.910376,1,华莱士(佛城西路店)
118.784802,31.943559,1,索味源烤鱼龙虾店
118.927029,32.048066,1,德天肥牛海鲜火锅(麒麟门店)
118.830911,31.964299,1,吉州生态大酒店
118.818200,31.930846,1,新丽海(百家湖店)
118.874102,31.939861,1,GY1977烤肉
118.796152,31.935075,1,南京航空航天大学将军路校区和园食堂
118.829911,31.974046,1,金三角小吃汤包粉丝(金盛路店)
118.810982,31.944018,1,朱小乐龙虾馆(江宁胜太路店)
118.820178,31.932369,1,阿咏煲(金鹰天地广场)
118.842939,31.951557,1,黄记煌三汁焖锅(万达广场)
118.787932,31.943739,1,紫燕百味鸡(学府路店)
118.842848,31.950905,1,渝见蛙
118.821996,31.940895,1,汇川食府(新贵之都店)
118.783057,31.910216,1,古的螺蛳粉
118.785113,31.944281,1,牛大碗中国兰州牛肉拉面
118.832019,31.908928,1,肯德基(殷巷苏果店)
118.842269,31.938446,1,如一鸡鲍鱼(龙湾天街店)
118.879160,32.010664,1,贵州黄牛肉馆(麒麟科创园店)
118.823579,31.968314,1,大马虎烧烤
118.833965,31.950988,1,东池便当(江宁店)
118.813909,31.944642,1,刘昌兴菜馆
118.854915,31.944652,1,水浒烤肉东山总店
118.820244,31.959873,1,淮南牛肉汤(南方花园店)
118.877258,31.940352,1,傣妹火锅(龙眠大道店)
118.811713,31.913151,1,汉堡王(九龙湖滨天地店)
118.819784,31.929921,1,丼房烧肉定食餐厅(景枫店)
118.820249,31.937886,1,丽湖亚致会展中心酒店-自助餐厅
118.817750,31.945433,1,金樽里雅宴
118.822842,31.968237,1,沙县小吃(金盛路店)
118.788361,31.943686,1,一纸馋纸包活鱼(南航店)
118.869313,31.945764,1,火烽火龙虾火盆烧烤(湖山路店)
118.843311,31.951693,1,蜀江烤鱼(万达广场)
118.786082,31.943090,1,来嗦粉
118.822681,31.947355,1,一品烧烤城
118.819608,31.929321,1,何盛记鲜炖汤
118.869296,31.945918,1,贵州黄牛肉馆
118.847955,31.954284,1,福兴鲜面馆
118.843672,31.951167,1,小胖子(万达广场)
118.834176,31.950924,1,一品海鲜烧烤(招商街店)
118.820974,31.929695,1,鱼铺本店(景枫店)
118.816829,31.966294,1,洪运菜馆
118.814025,31.944652,1,8623重庆鱼火锅
118.843166,31.952267,1,麦当劳甜品站(万达广场)
118.876839,31.937834,1,碉堡烤鱼
118.842924,31.960271,1,香琴阁土菜馆(文靖路店)
118.864708,31.936993,1,达美乐比萨(天元东路店)
118.842946,31.951447,1,重庆老灶火锅(万达广场)
118.853335,31.942706,1,欣生代卵石烹鱼
118.879719,31.999092,1,小归小地锅鸡(大里聚福城店)
118.877220,31.939334,1,味美仙(龙眠大道店)
118.818137,31.930096,1,旭海渔村(百家湖1912店)
118.788613,31.943902,1,广馨百年石锅
118.841867,31.950957,1,必胜宅急送(天印广场店)
118.847981,31.927481,1,老陈家船家菜(竹山路店)
118.872434,31.944817,1,朱四味道(湖山路店)
118.785087,31.943069,1,叁口煮酒都老火锅
118.821126,31.929674,1,麦地初茶(东山步行街店)
118.833641,31.954112,1,大连湾海鲜烧烤(北沿路店)
118.819664,31.929323,1,谷语有曰
118.822421,31.965824,1,小四川菜馆(学院路店)
118.820984,31.927689,1,如风无忌火锅米线(百家湖金鹰店)
118.819844,31.932258,1,食古论今(金鹰天地广场)
118.829672,31.973279,1,乐勤特色菜馆
118.878919,31.997842,1,忆四季自助旋转火锅(南方时代广场店)
118.879740,31.939665,1,舌尚自助火锅烤肉
118.785074,31.945543,1,老鱼精酿鲜啤酒坊(托乐嘉店)
