x,y,count,name
118.806143,31.930697,1,百家湖西花园
118.814389,31.954254,1,天印·天琴湾花园
118.855556,31.939364,1,天元城摩登道
118.861006,31.938067,1,风和日丽(天元东路辅路)
118.872226,31.9478,1,天元吉第城
118.800838,31.936173,1,太平花苑南苑
118.849381,31.95676,1,顺达佳苑
118.603609,31.855845,1,盛江花苑
118.850878,31.935406,1,宁电馨苑(兴民北路)
118.820812,31.942747,1,静月花园
118.93336,32.057632,1,锦绣花园(麒东路)
118.823172,31.966088,1,金盛花园(宏运大道)
118.850804,31.951327,1,南京市江宁医院住宅区
118.815015,31.943324,1,湖滨公寓
118.852487,31.943694,1,广兴花园
118.860148,31.945348,1,馨绿园
118.819415,31.967826,1,紫薇花园
118.806304,31.944715,1,仲景公寓
118.92509,32.04857,1,中南·麒麟锦城
118.853171,31.961085,1,章村新寓
118.822619,31.968837,1,盈嘉·青春渡
118.827959,31.940226,1,新区花苑(庄排路)
118.848833,31.96133,1,文靖新村
118.80527,31.944656,1,天琪雅居
118.876913,31.947281,1,天景山公寓佳福苑
118.819791,31.942752,1,水竹苑
118.810548,31.942864,1,南京世界村
118.862167,31.945816,1,时代雅居(天印大道)
118.790424,31.954856,1,石马新寓
118.832695,31.948996,1,上海明珠花园
118.839737,31.929334,1,武夷绿洲赏桂苑
118.829555,31.965435,1,山水方舟
118.803628,31.945158,1,欧陆经典花园
118.776672,31.948444,1,玛斯兰德
118.781547,31.93978,1,南京航空航天大学揽翠苑
118.842996,31.964013,1,蓝园文院
118.860293,31.934241,1,莱茵东郡云栖苑
118.848943,31.934779,1,科苑公寓
118.882449,31.956474,1,康馨公寓
118.694684,31.866897,1,金牛花苑(庆缘东街)
118.847472,31.96093,1,教工新寓(文靖路)
118.805927,31.924917,1,海花苑
118.860104,31.96884,1,景祥佳园
118.805317,31.947759,1,碧水湾西园
118.798955,31.919192,1,爱涛漪水园
118.849573,31.963394,1,汇景新苑
118.813671,31.940998,1,百家湖别墅花园
118.845475,31.954652,1,江苏省南京市江宁区瑶池巷7号院
